ID,DATE,ISO_3,PAYS,ID_PAYS,REGION,ID_REGION,CONTAMINES,DECES,GUERIS,CONTAMINES_FEMME,CONTAMINES_HOMME,CONTAMINES_GENRE_NON_SPECIFIE,SOURCE
24294,11/27/21,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
24295,11/27/21,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
24296,11/27/21,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
24297,11/27/21,NGA,Nigéria,15,Federal Capital Territory,184,0,0,52,0,0,0,Nigeria Centre for Disease Control
24298,11/27/21,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
24299,11/27/21,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
24300,11/27/21,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
24301,11/27/21,NGA,Nigéria,15,Kaduna,188,9,0,3,,,9,Nigeria Centre for Disease Control
24302,11/27/21,NGA,Nigéria,15,Kano,189,2,0,0,,,2,Nigeria Centre for Disease Control
24303,11/27/21,NGA,Nigéria,15,Katsina,190,26,0,0,,,26,Nigeria Centre for Disease Control
24304,11/27/21,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
24305,11/27/21,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
24306,11/27/21,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
24307,11/27/21,NGA,Nigéria,15,Lagos,194,9,0,0,,,9,Nigeria Centre for Disease Control
24308,11/27/21,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
24309,11/27/21,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
24310,11/27/21,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
24311,11/27/21,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
24312,11/27/21,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
24313,11/27/21,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
24314,11/27/21,NGA,Nigéria,15,Plateau,201,1,0,0,,,1,Nigeria Centre for Disease Control
24315,11/27/21,NGA,Nigéria,15,Rivers,202,9,0,10,,,9,Nigeria Centre for Disease Control
24316,11/27/21,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
24317,11/27/21,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
24318,11/27/21,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
24319,11/27/21,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
24320,11/27/21,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
24321,11/28/21,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
24322,11/28/21,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
24323,11/28/21,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
24324,11/28/21,NGA,Nigéria,15,Anambra,173,-1,0,0,,,-1,Nigeria Centre for Disease Control
24325,11/28/21,NGA,Nigéria,15,Bauchi,174,1,0,0,,,1,Nigeria Centre for Disease Control
24326,11/28/21,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
24327,11/28/21,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
24328,11/28/21,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
24329,11/28/21,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
24330,11/28/21,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
24331,11/28/21,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
24332,11/28/21,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
24333,11/28/21,NGA,Nigéria,15,Ekiti,182,1,0,1,,,1,Nigeria Centre for Disease Control
24334,11/28/21,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
24335,11/28/21,NGA,Nigéria,15,Federal Capital Territory,184,6,0,0,,,6,Nigeria Centre for Disease Control
24336,11/28/21,NGA,Nigéria,15,Gombe,185,1,0,7,,,1,Nigeria Centre for Disease Control
24337,11/28/21,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
24338,11/28/21,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
24339,11/28/21,NGA,Nigéria,15,Kaduna,188,0,0,0,0,0,0,Nigeria Centre for Disease Control
24340,11/28/21,NGA,Nigéria,15,Kano,189,0,1,4,0,0,0,Nigeria Centre for Disease Control
24341,11/28/21,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
24342,11/28/21,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
24343,11/28/21,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
24344,11/28/21,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
24345,11/28/21,NGA,Nigéria,15,Lagos,194,27,0,0,,,27,Nigeria Centre for Disease Control
24346,11/28/21,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
24347,11/28/21,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
24348,11/28/21,NGA,Nigéria,15,Ogun,197,0,0,1,0,0,0,Nigeria Centre for Disease Control
24349,11/28/21,NGA,Nigéria,15,Osun,198,2,0,10,,,2,Nigeria Centre for Disease Control
24350,11/28/21,NGA,Nigéria,15,Ondo,199,11,0,0,,,11,Nigeria Centre for Disease Control
24351,11/28/21,NGA,Nigéria,15,Oyo,200,6,0,2,,,6,Nigeria Centre for Disease Control
24352,11/28/21,NGA,Nigéria,15,Plateau,201,3,0,0,,,3,Nigeria Centre for Disease Control
24353,11/28/21,NGA,Nigéria,15,Rivers,202,20,0,10,,,20,Nigeria Centre for Disease Control
24354,11/28/21,NGA,Nigéria,15,Sokoto,203,0,0,3,0,0,0,Nigeria Centre for Disease Control
24355,11/28/21,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
24356,11/28/21,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
24357,11/28/21,NGA,Nigéria,15,Zamfara,206,1,0,29,,,1,Nigeria Centre for Disease Control
24358,11/28/21,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
24359,11/29/21,NGA,Nigéria,15,Abia,170,3,0,9,,,3,Nigeria Centre for Disease Control
24360,11/29/21,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
24361,11/29/21,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
24362,11/29/21,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
24363,11/29/21,NGA,Nigéria,15,Bauchi,174,1,0,0,,,1,Nigeria Centre for Disease Control
24364,11/29/21,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
24365,11/29/21,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
24366,11/29/21,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
24367,11/29/21,NGA,Nigéria,15,Cross River,178,5,0,6,,,5,Nigeria Centre for Disease Control
24368,11/29/21,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
24369,11/29/21,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
24370,11/29/21,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
24371,11/29/21,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
24372,11/29/21,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
24373,11/29/21,NGA,Nigéria,15,Federal Capital Territory,184,6,0,0,,,6,Nigeria Centre for Disease Control
24374,11/29/21,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
24375,11/29/21,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
24376,11/29/21,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
24377,11/29/21,NGA,Nigéria,15,Kaduna,188,1,0,0,,,1,Nigeria Centre for Disease Control
24378,11/29/21,NGA,Nigéria,15,Kano,189,0,0,0,0,0,0,Nigeria Centre for Disease Control
24379,11/29/21,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
24380,11/29/21,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
24381,11/29/21,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
24382,11/29/21,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
24383,11/29/21,NGA,Nigéria,15,Lagos,194,39,0,0,,,39,Nigeria Centre for Disease Control
24384,11/29/21,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
24385,11/29/21,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
24386,11/29/21,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
24387,11/29/21,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
24388,11/29/21,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
24389,11/29/21,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
24390,11/29/21,NGA,Nigéria,15,Plateau,201,0,0,18,0,0,0,Nigeria Centre for Disease Control
24391,11/29/21,NGA,Nigéria,15,Rivers,202,5,0,5,,,5,Nigeria Centre for Disease Control
24392,11/29/21,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
24393,11/29/21,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
24394,11/29/21,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
24395,11/29/21,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
24396,11/29/21,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
24397,11/30/21,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
24398,11/30/21,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
24399,11/30/21,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
24400,11/30/21,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
24401,11/30/21,NGA,Nigéria,15,Bauchi,174,1,0,0,,,1,Nigeria Centre for Disease Control
24402,11/30/21,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
24403,11/30/21,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
24404,11/30/21,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
24405,11/30/21,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
24406,11/30/21,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
24407,11/30/21,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
24408,11/30/21,NGA,Nigéria,15,Edo,181,2,0,3,,,2,Nigeria Centre for Disease Control
24409,11/30/21,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
24410,11/30/21,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
24411,11/30/21,NGA,Nigéria,15,Federal Capital Territory,184,10,0,0,,,10,Nigeria Centre for Disease Control
24412,11/30/21,NGA,Nigéria,15,Gombe,185,21,1,4,,,21,Nigeria Centre for Disease Control
24413,11/30/21,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
24414,11/30/21,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
24415,11/30/21,NGA,Nigéria,15,Kaduna,188,0,0,0,0,0,0,Nigeria Centre for Disease Control
24416,11/30/21,NGA,Nigéria,15,Kano,189,1,0,0,,,1,Nigeria Centre for Disease Control
24417,11/30/21,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
24418,11/30/21,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
24419,11/30/21,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
24420,11/30/21,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
24421,11/30/21,NGA,Nigéria,15,Lagos,194,10,0,0,,,10,Nigeria Centre for Disease Control
24422,11/30/21,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
24423,11/30/21,NGA,Nigéria,15,Niger,196,10,0,0,,,10,Nigeria Centre for Disease Control
24424,11/30/21,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
24425,11/30/21,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
24426,11/30/21,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
24427,11/30/21,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
24428,11/30/21,NGA,Nigéria,15,Plateau,201,5,0,0,,,5,Nigeria Centre for Disease Control
24429,11/30/21,NGA,Nigéria,15,Rivers,202,6,0,5,,,6,Nigeria Centre for Disease Control
24430,11/30/21,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
24431,11/30/21,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
24432,11/30/21,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
24433,11/30/21,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
24434,11/30/21,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
24435,12/1/21,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
24436,12/1/21,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
24437,12/1/21,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
24438,12/1/21,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
24439,12/1/21,NGA,Nigéria,15,Bauchi,174,3,0,0,,,3,Nigeria Centre for Disease Control
24440,12/1/21,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
24441,12/1/21,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
24442,12/1/21,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
24443,12/1/21,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
24444,12/1/21,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
24445,12/1/21,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
24446,12/1/21,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
24447,12/1/21,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
24448,12/1/21,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
24449,12/1/21,NGA,Nigéria,15,Federal Capital Territory,184,12,0,0,,,12,Nigeria Centre for Disease Control
24450,12/1/21,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
24451,12/1/21,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
24452,12/1/21,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
24453,12/1/21,NGA,Nigéria,15,Kaduna,188,4,1,0,,,4,Nigeria Centre for Disease Control
24454,12/1/21,NGA,Nigéria,15,Kano,189,2,0,8,,,2,Nigeria Centre for Disease Control
24455,12/1/21,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
24456,12/1/21,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
24457,12/1/21,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
24458,12/1/21,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
24459,12/1/21,NGA,Nigéria,15,Lagos,194,29,0,0,,,29,Nigeria Centre for Disease Control
24460,12/1/21,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
24461,12/1/21,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
24462,12/1/21,NGA,Nigéria,15,Ogun,197,1,0,0,,,1,Nigeria Centre for Disease Control
24463,12/1/21,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
24464,12/1/21,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
24465,12/1/21,NGA,Nigéria,15,Oyo,200,1,0,0,,,1,Nigeria Centre for Disease Control
24466,12/1/21,NGA,Nigéria,15,Plateau,201,16,0,0,,,16,Nigeria Centre for Disease Control
24467,12/1/21,NGA,Nigéria,15,Rivers,202,5,0,6,,,5,Nigeria Centre for Disease Control
24468,12/1/21,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
24469,12/1/21,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
24470,12/1/21,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
24471,12/1/21,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
24472,12/1/21,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
24473,12/2/21,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
24474,12/2/21,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
24475,12/2/21,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
24476,12/2/21,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
24477,12/2/21,NGA,Nigéria,15,Bauchi,174,1,0,0,,,1,Nigeria Centre for Disease Control
24478,12/2/21,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
24479,12/2/21,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
24480,12/2/21,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
24481,12/2/21,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
24482,12/2/21,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
24483,12/2/21,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
24484,12/2/21,NGA,Nigéria,15,Edo,181,3,0,0,,,3,Nigeria Centre for Disease Control
24485,12/2/21,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
24486,12/2/21,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
24487,12/2/21,NGA,Nigéria,15,Federal Capital Territory,184,8,0,0,,,8,Nigeria Centre for Disease Control
24488,12/2/21,NGA,Nigéria,15,Gombe,185,4,0,6,,,4,Nigeria Centre for Disease Control
24489,12/2/21,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
24490,12/2/21,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
24491,12/2/21,NGA,Nigéria,15,Kaduna,188,4,0,4,,,4,Nigeria Centre for Disease Control
24492,12/2/21,NGA,Nigéria,15,Kano,189,3,0,0,,,3,Nigeria Centre for Disease Control
24493,12/2/21,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
24494,12/2/21,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
24495,12/2/21,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
24496,12/2/21,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
24497,12/2/21,NGA,Nigéria,15,Lagos,194,0,0,28,0,0,0,Nigeria Centre for Disease Control
24498,12/2/21,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
24499,12/2/21,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
24500,12/2/21,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
24501,12/2/21,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
24502,12/2/21,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
24503,12/2/21,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
24504,12/2/21,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
24505,12/2/21,NGA,Nigéria,15,Rivers,202,3,0,1,,,3,Nigeria Centre for Disease Control
24506,12/2/21,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
24507,12/2/21,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
24508,12/2/21,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
24509,12/2/21,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
24510,12/2/21,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
24511,12/3/21,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
24512,12/3/21,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
24513,12/3/21,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
24514,12/3/21,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
24515,12/3/21,NGA,Nigéria,15,Bauchi,174,1,0,0,,,1,Nigeria Centre for Disease Control
24516,12/3/21,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
24517,12/3/21,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
24518,12/3/21,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
24519,12/3/21,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
24520,12/3/21,NGA,Nigéria,15,Delta,179,1,0,0,,,1,Nigeria Centre for Disease Control
24521,12/3/21,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
24522,12/3/21,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
24523,12/3/21,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
24524,12/3/21,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
24525,12/3/21,NGA,Nigéria,15,Federal Capital Territory,184,18,0,0,,,18,Nigeria Centre for Disease Control
24526,12/3/21,NGA,Nigéria,15,Gombe,185,1,1,0,,,1,Nigeria Centre for Disease Control
24527,12/3/21,NGA,Nigéria,15,Imo,186,15,0,11,,,15,Nigeria Centre for Disease Control
24528,12/3/21,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
24529,12/3/21,NGA,Nigéria,15,Kaduna,188,0,0,0,0,0,0,Nigeria Centre for Disease Control
24530,12/3/21,NGA,Nigéria,15,Kano,189,1,0,0,,,1,Nigeria Centre for Disease Control
24531,12/3/21,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
24532,12/3/21,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
24533,12/3/21,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
24534,12/3/21,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
24535,12/3/21,NGA,Nigéria,15,Lagos,194,138,0,0,,,138,Nigeria Centre for Disease Control
24536,12/3/21,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
24537,12/3/21,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
24538,12/3/21,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
24539,12/3/21,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
24540,12/3/21,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
24541,12/3/21,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
24542,12/3/21,NGA,Nigéria,15,Plateau,201,0,1,22,0,0,0,Nigeria Centre for Disease Control
24543,12/3/21,NGA,Nigéria,15,Rivers,202,23,0,13,,,23,Nigeria Centre for Disease Control
24544,12/3/21,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
24545,12/3/21,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
